row_index,duplicate_of_row_index,text,matched_text,category,matched_category,same_category,similarity
5804,854,什么是质量因子？,什么是质量因子？,股票,股票,True,1.0
5805,855,购买实物黄金有年龄限制吗？,购买实物黄金有年龄限制吗？,黄金,黄金,True,1.0
5806,290,黄金定投的手续费高吗？,黄金定投适合什么样的投资者？,黄金,黄金,True,0.900334358215332
5807,632,什么是银行理财产品？,什么是保险理财？,股票,股票,True,0.9077723026275635
5808,858,利率互换（irs）是什么？,利率互换（irs）是什么？,债券,债券,True,0.9999999403953552
5809,859,可以把多个小金条熔成一个大金条吗？有什么风险？,可以把多个小金条熔成一个大金条吗？有什么风险？,黄金,黄金,True,0.9999999403953552
5810,860,什么是基金公告？,什么是基金公告？,基金,基金,True,0.9999998807907104
5811,870,股票分红要交税吗？,股票盈利要交税吗？,股票,股票,True,0.9486879706382751
5812,862,什么是led行业？,什么是led行业？,股票,股票,True,1.0000001192092896
5813,790,什么是基金的评级？晨星评级权威吗？,晨星评级是什么意思？,基金,基金,True,0.9117531776428223
5814,864,什么是头肩顶和头肩底？,什么是头肩顶和头肩底？,股票,股票,True,1.0
5815,565,什么是外盘和内盘？它们是如何反映买卖力量的？,外盘和内盘是什么意思？,股票,股票,True,0.916751503944397
5816,866,消费电子有哪些投资机会？,消费电子有哪些投资机会？,股票,股票,True,1.0
5817,718,黄金在个人资产配置中应该占多大比例？,我应该把多少比例的资产配置在黄金上？,黄金,黄金,True,0.9582390189170837
5818,868,什么是纯债基金？为什么不投股票？,什么是纯债基金？为什么不投股票？,债券,债券,True,1.000000238418579
5819,869,消费行业基金现在还能买吗？,消费行业基金现在还能买吗？,基金,基金,True,1.0000001192092896
5820,870,股票盈利要交税吗？,股票盈利要交税吗？,股票,股票,True,0.9999998807907104
5821,871,私募基金和公募基金有什么区别？,私募基金和公募基金有什么区别？,基金,基金,True,1.0000001192092896
5822,872,申购费一般是百分之多少？,申购费一般是百分之多少？,基金,基金,True,1.0
5823,873,怎么把照片传到电脑上？,怎么把照片传到电脑上？,非金融,非金融,True,1.0
5824,10,什么是基金组合？,什么是基金组合？,基金,基金,True,0.9999999403953552
5825,875,上市公司发布利好公告，股价为什么会跌？,上市公司发布利好公告，股价为什么会跌？,股票,股票,True,1.0000001192092896
5826,876,新兴市场债券值得投资吗？,新兴市场债券值得投资吗？,债券,债券,True,1.0
5827,877,什么是打压？,什么是打压？,股票,股票,True,1.0
5828,871,私募基金和公募基金哪个好？,私募基金和公募基金有什么区别？,股票,基金,False,0.9570424556732178
5829,879,存在美国的黄金安全吗？,存在美国的黄金安全吗？,黄金,黄金,True,0.9999998807907104
5830,206,黄金etf可以兑换实物黄金吗？,黄金etf可以做t+0交易吗？,黄金,黄金,True,0.9021304845809937
5831,881,什么是旗形整理？,什么是旗形整理？,股票,股票,True,1.0000001192092896
5832,809,货币基金是否保本？,银行理财还能保本吗？,基金,股票,False,0.9198898077011108
5833,883,什么是溢价？,什么是溢价？,股票,股票,True,1.000000238418579
5834,884,基金分红是额外收益吗？,基金分红是额外收益吗？,基金,基金,True,1.0
5835,681,什么是a股、b股、h股？,a股、b股、h股分别是什么意思？我通常能买哪种？,股票,股票,True,0.9367715120315552
5836,57,可转债打新怎么操作？,可转债的交易规则是怎样的？,债券,股票,False,0.9043140411376953
5837,770,什么是成长型基金？,什么是成长型基金？什么是价值型基金？,基金,基金,True,0.983272910118103
5838,888,通过券商买的基金怎么查？,通过券商买的基金怎么查？,基金,基金,True,0.9999997615814209
5839,889,什么是市净率（pb）？,什么是市净率（pb）？,股票,股票,True,1.0
5840,890,spdr gold shares (gld) 是什么？,spdr gold shares (gld) 是什么？,黄金,黄金,True,1.000000238418579
5841,891,基金分红后净值为什么会下降？,基金分红后净值为什么会下降？,基金,基金,True,0.9999996423721313
5842,889,什么是市净率（pb）？它在什么行业比较适用？,什么是市净率（pb）？,股票,股票,True,0.9653891324996948
5843,893,怎样才算是一个成熟的黄金投资者？,怎样才算是一个成熟的黄金投资者？,黄金,黄金,True,1.000000238418579
5844,870,股票分红要交税吗？,股票盈利要交税吗？,股票,股票,True,0.9486879706382751
5845,895,怎么判断债券市场的牛熊？,怎么判断债券市场的牛熊？,债券,债券,True,0.9999998807907104
5846,896,什么是压力位和支撑位？,什么是压力位和支撑位？,股票,股票,True,1.0000003576278687
5847,604,股票etf和普通股票有什么区别？,商品etf和商品期货有什么区别？,股票,基金,False,0.9118280410766602
5848,898,黄金期货交易的手续费包括哪些？,黄金期货交易的手续费包括哪些？,黄金,黄金,True,0.9999998211860657
5849,364,什么是分级基金？,什么是分级基金？（虽然整改，但可能有存量客户问）,基金,股票,False,0.961381733417511
5850,900,什么是顶背离和底背离？,什么是顶背离和底背离？,股票,股票,True,1.0
5851,363,周末可以办理黄金回购业务吗？,周末和节假日可以交易账户黄金吗？,黄金,黄金,True,0.9402288794517517
5852,902,小市值策略还有效吗？,小市值策略还有效吗？,股票,股票,True,0.9999996423721313
5853,695,噪音扰民怎么投诉？,噪音扰民怎么投诉？,非金融,非金融,True,1.0
5854,904,什么是橱窗基金？,什么是橱窗基金？,基金,基金,True,1.000000238418579
5855,905,陆股通每日额度是多少？,陆股通每日额度是多少？,股票,股票,True,1.000000238418579
5856,3,什么是lof基金？,lof基金和etf有什么区别？,基金,基金,True,0.9272017478942871
5857,907,什么是汽车零部件？,什么是汽车零部件？,股票,股票,True,1.0
5858,310,市盈率（pe）是越高越好还是越低越好？,什么是市盈率（pe）？,股票,股票,True,0.9166427254676819
5859,909,在银行app上买黄金安全吗？,在银行app上买黄金安全吗？,黄金,黄金,True,1.000000238418579
5860,670,什么是融资买入？,融资买入和普通买入有什么不同？风险在哪里？,股票,股票,True,0.9330006241798401
5861,911,保本型的黄金理财产品是怎么运作的？,保本型的黄金理财产品是怎么运作的？,黄金,黄金,True,1.0
5862,912,如果把全球的黄金堆在一起有多大？,如果把全球的黄金堆在一起有多大？,黄金,黄金,True,1.0
5863,913,什么是化妆品股？,什么是化妆品股？,股票,股票,True,0.9999998807907104
5864,914,保守型投资者适合买什么基金？,保守型投资者适合买什么基金？,基金,基金,True,0.9999995827674866
5865,915,什么是硬件设备股？,什么是硬件设备股？,股票,股票,True,1.000000238418579
5866,916,五穷六绝七翻身是真的吗？,五穷六绝七翻身是真的吗？,股票,股票,True,0.9999998807907104
5867,917,尾盘最后三分钟能撤单吗？,尾盘最后三分钟能撤单吗？,股票,股票,True,0.9999998807907104
5868,918,peg指标是什么？,peg指标是什么？,股票,股票,True,1.0000001192092896
5869,919,同业存单指数基金是什么？,同业存单指数基金是什么？,基金,基金,True,1.0
5870,606,什么是限价委托？什么是市价委托？,什么是限价委托？什么是市价委托？,股票,股票,True,1.0000001192092896
5871,921,境内黄金和境外黄金的价差（溢价）说明什么？,境内黄金和境外黄金的价差（溢价）说明什么？,黄金,黄金,True,1.000000238418579
5872,922,净值化转型对债券投资意味着什么？,净值化转型对债券投资意味着什么？,债券,债券,True,1.0
5873,49,香港的现货黄金（伦敦金）交易合法吗？,香港的现货黄金（伦敦金）交易合法吗？,黄金,黄金,True,1.0
5874,406,什么是成长股？,什么是蓝筹股？什么是成长股？,股票,股票,True,0.931384265422821
5875,925,美国总统大选对金价有影响吗？,美国总统大选对金价有影响吗？,黄金,黄金,True,1.000000238418579
5876,926,半年报和三季报什么时候发？,半年报和三季报什么时候发？,股票,股票,True,1.0
5877,133,阿尔法和贝塔系数能说明什么？,什么是阿尔法（α）系数和贝塔（β）系数？,基金,基金,True,0.9601190090179443
5878,928,女朋友生气了怎么哄？,女朋友生气了怎么哄？,非金融,非金融,True,0.9999999403953552
5879,929,如何识别庄股？,如何识别庄股？,股票,股票,True,1.000000238418579
5880,826,雪球产品有什么风险？,什么是雪球产品？,股票,股票,True,0.9048378467559814
5881,931,代别人买卖黄金需要什么手续？,代别人买卖黄金需要什么手续？,黄金,黄金,True,1.0
5882,932,身份证丢了怎么补办？,身份证丢了怎么补办？,非金融,非金融,True,1.000000238418579
5883,933,什么是大盘股、中盘股和小盘股？,什么是大盘股、中盘股和小盘股？,股票,股票,True,0.9999998807907104
5884,934,国内夜盘时间和美国重要数据发布重叠，该怎么应对？,国内夜盘时间和美国重要数据发布重叠，该怎么应对？,黄金,黄金,True,1.0
5885,935,如何区分洗盘和出货？,如何区分洗盘和出货？,股票,股票,True,0.9999998807907104
5886,936,为什么不能借钱或配资炒股？,为什么不能借钱或配资炒股？,股票,股票,True,0.9999999403953552
5887,17,什么是食品饮料股？,什么是调味品股？,股票,股票,True,0.9105305671691895
5888,604,股票etf和普通股票有什么区别？,商品etf和商品期货有什么区别？,股票,基金,False,0.9118280410766602
5889,939,芯片半导体基金还能追吗？,芯片半导体基金还能追吗？,基金,基金,True,1.0
5890,940,r4级基金风险大不大？,r4级基金风险大不大？,基金,基金,True,1.0
5891,941,如何开通或关闭创业板/科创板权限？,如何开通或关闭创业板/科创板权限？,股票,股票,True,1.0000001192092896
5892,942,如何在股市中保持良好心态？,如何在股市中保持良好心态？,股票,股票,True,0.9999998807907104
5893,17,什么是调味品股？,什么是调味品股？,股票,股票,True,0.9999998807907104
5894,944,怎么在手机上盯盘？,怎么在手机上盯盘？,股票,股票,True,1.0
5895,945,个人可以参与黄金租赁吗？,个人可以参与黄金租赁吗？,黄金,黄金,True,1.000000238418579
5896,424,认购和申购有什么区别？,什么是基金的认购？和申购有什么不同？,基金,基金,True,0.9520615339279175
5897,868,债券基金主要投资什么？,什么是纯债基金？为什么不投股票？,基金,债券,False,0.9162209033966064
5898,948,黄金在航空航天领域的应用有哪些？,黄金在航空航天领域的应用有哪些？,黄金,黄金,True,1.0
5899,483,如果证券公司倒闭了，我账户里的债券还安全吗？,股票账户里的资金安全吗？,债券,股票,False,0.9103796482086182
5900,8,怎么看股票的k线图？,怎么看股票的k线图？,股票,股票,True,1.0
5901,692,什么是增持？,什么是增持？,股票,股票,True,0.9999998807907104
5902,952,什么是退市？,什么是退市？,股票,股票,True,0.9999998807907104
5903,953,基金名字后面的进取稳健是什么意思？,基金名字后面的进取稳健是什么意思？,基金,基金,True,0.9999997615814209
5904,311,智能定投和普通定投哪个好？,什么是智能定投？,基金,基金,True,0.9337565302848816
5905,114,基金账户销户怎么办理？,基金账户销户怎么办理？,基金,基金,True,0.9999997615814209
5906,956,纸黄金的买卖差价（点差）一般是多少？,纸黄金的买卖差价（点差）一般是多少？,黄金,黄金,True,0.9999999403953552
